I,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,118,255,0,0,0,0,0,0,0,0,0,0,0,0,0,10,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,133,25,52,255,255,255,25,251,255,0,0,0,0,118,255,255,25,25,75,255,255,255,255,255,255,0,0,0,25,255,255,255,255,25,25,255,255,255,255,255,255,229,0,0,67,255,255,255,165,211,75,255,165,171,185,167,255,255,0,0,67,255,255,185,165,172,255,185,165,165,165,168,255,255,0,25,152,255,255,165,165,165,255,165,165,196,165,255,255,167,0,25,255,255,255,255,255,255,235,165,165,173,255,255,255,0,0,25,255,165,165,255,255,255,255,165,255,165,207,255,0,0,0,255,255,168,255,255,255,255,255,255,165,247,255,255,0,0,0,255,255,255,255,255,25,255,255,218,201,255,0,0,0,0,0,255,255,161,255,255,255,255,238,255,255,0,0,0,0,0,0,25,25,25,255,255,255,25,255,0,0,0,0,0,0,0,0
B,2,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,6,7,8,0,7,0,255,70,255,255,0,0,5,0,0,0,1,0,0,0,2,8,255,255,255,176,0,0,0,0,0,0,2,8,0,1,0,0,255,255,255,149,176,70,0,0,0,0,7,0,0,255,255,194,255,175,255,255,149,255,0,0,0,0,8,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,8,6,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,9,255,175,255,255,255,255,255,255,255,0,0,0,0,2,0,9,255,255,255,255,255,255,229,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,9,255,255,255,255,176,255,255,255,255,255,0,0,0,0,0,9,255,255,255,255,229,255,248,255,255,255,0,0,0,0,2,255,255,235,255,255,255,255,255,255,255,64,0,0,0,0,9,194,255,9,255,255,255,255,235,255,9,0,0,0,0,0,9,255,255,255,255,255,255,255,176,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,176,229,255,2,0,0,0,0
I,10,0,0,19,0,0,0,154,144,0,0,0,0,0,0,0,0,19,6,0,0,0,86,150,0,0,0,0,0,13,0,0,0,0,0,0,19,0,79,144,0,0,0,0,0,0,0,0,0,0,0,0,0,14,143,143,0,0,0,7,0,8,0,0,14,18,14,154,129,154,154,0,0,0,0,0,0,0,0,0,154,18,14,154,154,133,128,0,0,0,0,0,0,0,0,0,14,18,14,128,154,154,128,150,0,19,0,0,0,0,0,0,62,14,154,154,148,154,154,131,0,0,0,0,0,0,0,97,14,150,14,106,154,154,138,36,0,0,0,0,0,0,0,0,14,14,144,142,154,154,154,142,0,0,0,0,0,0,0,0,14,14,14,154,113,154,20,171,0,0,15,0,4,0,0,80,1,14,53,97,154,128,128,133,0,0,0,0,0,0,94,0,0,14,14,14,14,154,148,171,0,0,0,19,16,0,0,14,0,14,14,14,14,154,128,140,0,0,19,19,84,0,97,97,6,14,14,14,154,135,149,46,3,1,0,97,97,21,97,0,70,14,14,14,14,154,32,1,0,19,0,0,39,97,94,0
I,0,0,0,0,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,199,25,25,25,255,255,255,9,9,255,0,0,0,0,255,244,255,255,25,25,129,255,255,255,255,255,0,0,0,25,255,255,255,255,54,25,151,255,255,255,255,255,32,0,0,25,255,221,255,165,248,255,255,169,199,165,165,255,165,0,9,237,255,199,165,255,165,255,234,255,199,165,199,255,248,0,25,204,255,255,255,255,186,255,255,176,165,165,255,255,54,0,25,54,255,244,255,255,255,255,221,151,165,255,255,244,0,0,25,255,255,221,255,169,255,255,221,165,165,221,255,0,0,0,255,255,255,221,255,255,255,255,200,165,165,255,255,0,0,0,255,255,244,255,255,54,255,255,255,166,255,0,0,0,0,0,255,255,255,255,25,255,255,255,255,230,0,0,0,0,0,0,57,25,111,111,25,169,255,255,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,25,25,255,255,255,0,0,0,0,0,0,161,255,255,255,255,25,255,255,255,201,255,0,0,0,0,10,25,255,255,255,187,255,32,255,255,255,255,168,186,0,0,25,25,255,255,184,255,255,255,173,255,165,165,165,165,0,25,25,255,165,246,255,165,246,255,0,0,0,0,0,0,25,25,25,255,255,165,224,165,165,165,0,0,0,0,0,0,25,25,25,25,255,185,165,200,235,0,0,0,0,0,0,0,25,25,25,204,185,165,165,165,0,0,0,0,0,0,0,0,25,25,25,176,255,255,165,184,0,0,0,0,0,0,0,0,25,25,255,255,255,173,1,0,0,0,0,0,0,0,0,0,25,44,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,0,0,0,0,0,151,165,0,0,0,0,0,0,0,0,0,0,0,0,0,14,255,244,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,25,255,0,0,0,0,0,0,0,0,0,0,255,255,255,54,25,255,244,255,255,0,0,0,0,0,0,25,255,255,255,54,54,244,255,255,255,255,248,0,0,0,25,111,255,255,165,25,255,221,255,255,255,255,165,0,0,0,25,255,199,165,165,255,165,255,165,199,165,25,255,0,0,0,255,255,255,255,255,255,165,165,255,165,255,25,255,255,0,0,255,255,226,43,25,176,176,165,165,255,251,54,255,0,0,0,255,169,25,25,25,25,255,255,255,255,255,255,0,0,0,0,25,25,25,25,25,255,255,255,25,255,255,0,0,0,0,0,25,25,25,25,25,25,255,255,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,5,29,18,0,0,10,0,0,0,139,159,22,46,0,0,0,3,0,8,0,0,19,0,0,0,154,171,0,68,0,0,0,11,19,0,19,0,0,0,0,0,133,171,0,0,0,0,0,19,6,0,17,0,0,0,0,149,128,171,1,0,0,0,0,19,0,19,0,0,0,0,0,154,128,19,0,0,0,0,0,2,0,14,154,145,154,0,14,154,128,0,0,97,0,0,0,6,14,76,14,154,154,14,154,154,171,0,67,0,0,0,0,119,154,14,154,139,29,154,154,154,152,0,0,0,0,0,0,142,14,154,168,128,14,154,171,128,171,153,97,0,0,0,0,112,28,154,154,141,133,134,171,128,141,128,97,0,0,0,0,14,32,154,154,136,135,128,136,171,171,171,0,96,0,0,0,14,0,129,128,128,171,168,171,171,143,171,0,0,0,0,0,0,55,14,31,154,131,171,162,171,171,171,23,0,0,0,0,0,3,40,154,154,133,69,143,23,136,171,51,0,0,0,0,0,60,14,154,136,128,141,125,138,125,171,162,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,0,5,0,0,10,0,0,0,154,141,0,0,0,0,0,0,0,5,0,0,0,0,0,7,148,0,0,0,0,0,0,0,19,5,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,128,0,0,0,0,0,0,0,0,154,154,14,154,154,14,119,171,0,0,19,0,0,0,0,14,154,154,84,141,128,154,148,128,0,0,0,73,49,0,0,14,154,141,171,154,141,154,160,134,0,0,10,0,255,0,97,14,154,154,84,14,154,154,171,171,0,19,0,0,0,0,0,14,14,154,119,154,154,141,160,128,0,0,49,0,0,0,0,14,14,14,154,14,84,154,160,97,0,0,0,0,97,0,0,4,84,14,14,154,119,160,128,171,12,19,0,49,0,0,255,0,14,14,14,14,154,154,171,171,0,10,0,0,0,0,0,0,0,14,14,148,154,119,171,60,0,10,0,0,97,97,0,0,0,154,154,49,14,154,128,97,0,10,49,0,0,0,0,0,0,14,14,49,154,154,134,134,0,0,0,49,0,0,0,0,0,14,14,14,14,128,171,23,0,0,24,0,97,0,0
I,0,0,0,0,25,176,246,0,0,0,0,0,0,0,0,0,0,0,0,0,25,230,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,196,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,165,0,140,255,252,255,255,0,0,0,0,0,0,0,248,165,165,168,255,255,165,165,165,167,168,0,0,0,0,25,255,165,165,255,255,255,235,165,255,255,165,170,0,0,0,161,255,165,200,165,255,255,255,165,201,255,201,175,0,0,25,255,201,165,165,165,165,255,201,255,165,165,165,240,255,0,25,255,255,165,165,165,177,255,165,255,165,165,185,255,165,25,255,255,165,241,165,165,218,255,165,255,252,165,165,230,0,25,255,247,255,165,165,165,255,165,165,255,241,165,179,140,0,25,255,255,255,174,224,224,255,165,165,165,165,224,165,0,0,25,255,233,213,255,255,255,255,213,165,165,165,224,207,0,0,31,255,165,165,255,255,255,92,255,165,165,255,233,0,0,0,255,255,213,255,255,255,255,255,255,165,255,23,0,0,0,0
I,0,0,0,25,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,207,0,0,0,0,0,0,0,0,0,0,0,0,0,20,255,235,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,13,0,25,255,0,0,0,0,255,0,0,0,0,0,25,255,255,25,25,255,194,255,0,161,255,0,0,0,0,25,205,255,255,255,25,255,255,255,190,255,255,255,0,0,0,25,81,255,255,255,39,255,252,165,255,255,255,255,255,0,25,25,255,255,255,165,255,255,204,165,165,255,25,255,8,0,25,255,255,255,255,165,255,255,165,165,255,255,255,104,0,0,25,255,255,255,255,255,241,248,198,168,255,255,255,0,0,0,25,255,255,255,255,71,25,255,255,255,255,255,255,0,0,0,176,255,255,255,25,25,32,255,183,218,118,255,0,0,0,0,233,255,255,214,25,25,46,255,255,255,24,0,0,0,0,0,25,25,215,25,25,255,255,255,255,0,0,0,0,0,0,0,25,25,204,123,147,25,255,165,0,0,0,0,0,0,0,0,25,25,103,233,255,51,249,0,0,0,0,0,0,0,0,0
B,0,0,2,0,0,0,255,1,0,8,0,2,7,0,0,0,0,0,6,0,0,0,255,255,0,0,0,0,0,2,0,5,1,0,0,6,255,255,255,255,255,71,0,0,2,1,0,0,2,0,0,8,255,255,255,176,149,255,0,0,0,0,0,5,0,0,0,0,169,229,255,255,235,255,255,0,0,6,0,0,0,0,255,0,248,255,255,228,169,149,255,1,0,0,8,0,1,0,255,57,255,255,255,255,149,255,255,0,4,0,0,6,0,255,255,255,255,255,255,255,149,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,1,0,0,0,0,0,9,255,255,255,255,255,255,255,255,255,48,0,0,0,0,6,194,255,175,255,255,255,255,176,255,255,65,0,2,0,0,0,255,255,235,255,255,255,255,255,255,255,24,1,0,0,2,2,255,255,169,255,255,255,195,255,255,71,24,0,0,0,0,0,255,255,70,255,255,255,235,169,255,255,55,6,0,0,0,2,9,255,9,255,255,149,169,149,255,255,9,0,0,0,5,9,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0
I,0,0,0,253,165,0,0,0,0,0,0,0,0,0,0,0,0,0,23,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,239,255,25,25,255,255,255,255,25,255,255,0,0,0,25,255,255,255,255,25,255,255,255,255,255,255,255,0,0,0,25,255,255,255,255,25,255,255,255,255,255,255,250,0,0,25,255,255,243,255,165,25,255,165,233,255,230,255,247,165,0,25,255,255,255,165,165,25,255,255,165,165,165,255,255,255,0,25,233,255,255,165,209,255,255,165,165,165,178,255,255,207,0,25,255,255,201,201,255,255,235,165,165,201,255,255,249,0,0,25,255,165,255,255,255,255,255,224,224,165,255,196,0,0,0,255,255,255,235,255,255,255,255,230,165,255,255,255,0,0,0,255,185,255,36,255,255,25,255,255,255,255,0,0,0,0,0,61,255,255,204,255,255,255,255,179,255,0,0,0,0,0,0,233,25,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,21,0,0,62,67,0,0,27,0,0,0,0,0,0,0,0,0,0,0,251,255,44,251,48,0,0,0,0,0,0,0,40,251,252,252,255,251,251,255,255,130,255,255,0,0,0,0,254,74,152,253,253,255,253,255,252,74,172,43,0,0,0,37,251,251,253,251,251,253,144,198,255,254,89,2,0,0,0,251,254,255,255,255,253,255,80,254,252,2,0,0,0,0,251,251,251,48,221,255,252,13,0,0,0,0,67,0,0,251,41,251,251,251,244,70,243,85,74,20,0,0,64,67,38,251,251,238,251,255,255,244,255,85,255,0,0,0,67,0,251,251,37,42,255,253,63,255,74,2,19,0,43,67,67,67,251,104,184,251,251,255,255,38,74,41,67,0,67,67,0,11,253,77,37,251,251,255,153,43,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,0,0,0,25,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,19,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,25,11,25,25,0,0,0,0,255,0,0,0,0,6,68,255,25,25,25,83,255,241,5,0,255,14,0,0,0,25,212,255,83,255,83,255,255,255,255,255,255,255,0,0,25,212,255,255,255,255,197,255,188,255,165,255,255,82,255,0,25,255,255,255,255,255,255,165,255,165,165,255,255,255,134,0,25,255,255,255,255,165,255,255,188,165,255,255,255,255,0,0,255,255,255,255,255,154,25,198,255,255,255,255,255,0,0,0,255,255,255,83,25,25,25,255,255,255,255,255,255,0,0,0,25,255,255,25,25,25,197,255,255,255,255,255,0,0,0,0,255,255,25,25,25,25,25,25,255,255,16,0,0,0,0,0,25,25,25,25,255,68,255,233,255,0,0,0,0,0,0,0,25,212,25,25,255,197,255,255,0,0,0,0,0,0,0,0,25,241,83,198,255,255,0,0,0,0,0,0,0,0,0,0
I,0,0,0,0,0,86,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,147,185,24,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,115,255,251,0,0,0,0,0,0,0,0,0,0,0,0,0,203,196,255,25,25,224,0,0,0,0,0,0,0,0,0,25,255,255,255,245,255,165,213,165,0,0,0,0,0,0,25,255,224,255,255,255,255,165,255,255,165,0,0,0,0,25,25,255,218,165,255,255,173,173,255,255,165,165,165,0,25,255,255,165,249,207,190,255,246,255,255,165,165,165,165,0,25,255,255,245,165,165,255,165,255,255,165,255,190,189,170,0,25,255,213,255,165,255,207,246,255,165,165,255,255,255,174,0,255,196,255,255,255,255,190,255,165,165,165,255,255,165,0,0,255,255,255,225,25,147,255,254,165,241,241,255,255,0,0,0,255,255,32,25,25,25,255,255,255,255,255,255,247,0,0,0,255,255,25,25,25,255,255,255,235,255,165,165,0,0,0,0,255,255,25,25,255,255,201,251,201,255,15,0,0,0,0,0
B,6,0,0,0,0,0,3,0,104,0,0,0,0,0,0,0,1,0,0,6,8,0,255,255,255,255,0,0,0,0,0,0,0,6,0,0,0,0,255,255,255,225,0,0,0,0,0,0,0,0,7,0,8,0,255,255,240,174,255,0,0,0,0,0,0,0,3,8,255,255,255,149,255,179,255,64,0,0,0,0,0,2,0,255,255,255,255,255,255,219,255,255,0,0,0,0,0,4,0,255,225,255,255,255,255,204,255,255,0,0,0,0,0,0,1,255,255,255,255,255,168,218,255,255,0,0,0,0,4,0,9,255,255,255,255,255,255,255,255,170,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,230,0,0,0,0,6,9,13,255,255,255,255,255,255,255,255,170,0,0,0,0,0,9,255,255,9,255,255,255,255,255,255,6,0,0,0,0,9,9,255,216,255,255,255,255,149,255,255,0,0,0,0,0,250,255,255,255,255,255,255,255,152,255,255,6,0,0,0,0,9,255,255,255,255,255,255,255,172,255,255,9,0,0,0,0,9,255,255,255,255,255,109,255,255,255,255,170,0,0,0,0
B,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,149,255,212,149,255,0,0,0,0,0,0,0,0,0,0,0,245,149,149,149,218,255,0,0,0,0,0,0,0,72,255,35,156,151,255,255,149,225,0,0,0,0,0,0,0,232,167,165,255,171,255,255,149,149,0,0,0,0,0,0,0,255,169,255,255,252,165,149,255,255,0,0,0,0,0,0,0,255,157,245,168,152,159,149,245,159,0,0,0,0,0,0,255,255,255,255,255,255,255,149,255,255,0,0,0,0,0,0,255,149,149,239,255,255,255,255,255,255,0,0,0,0,0,0,255,255,149,149,149,255,255,149,255,255,0,0,0,0,0,171,255,255,185,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,9,0,0,0,0,40,255,255,205,255,255,255,255,225,149,255,255,0,0,0,0,255,255,255,255,240,255,255,255,149,185,185,255,0,0,0,0,255,255,255,255,255,255,255,253,149,255,255,255,0,0,0,0,194,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0
B,4,8,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,215,47,255,255,0,0,0,0,0,0,6,8,8,0,0,0,255,255,255,214,0,0,0,0,0,0,6,8,8,0,0,0,255,255,255,149,255,247,0,0,0,0,0,0,0,131,255,150,255,149,255,255,255,255,0,0,0,0,8,0,0,255,255,255,255,159,255,251,255,255,0,0,0,0,4,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,8,0,9,255,242,255,255,255,255,247,255,255,0,0,0,0,8,6,201,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,9,32,255,255,255,149,255,255,255,255,255,0,0,0,0,0,9,255,255,255,255,255,255,255,255,255,9,0,0,0,0,180,255,255,16,255,255,255,152,149,255,255,0,0,0,0,0,50,255,255,255,255,249,255,255,149,214,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,196,255,0,0,0,0,0,28,255,255,14,255,9,255,149,255,255,255,9,0,0,0,0
B,8,7,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,95,0,0,0,0,0,0,0,8,0,0,0,0,104,255,9,255,8,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,113,9,9,109,255,255,255,0,0,0,0,0,0,3,1,255,255,9,9,9,255,184,255,0,0,0,0,0,8,0,9,255,255,255,255,255,255,67,255,9,0,0,0,0,0,0,9,255,188,186,255,255,255,9,255,9,0,0,0,0,0,9,255,255,9,239,255,255,255,255,216,9,0,0,0,0,9,9,141,9,255,9,155,255,255,255,9,9,0,0,0,0,9,16,255,9,9,9,255,255,249,9,255,9,0,0,0,0,9,9,255,9,9,9,9,255,78,9,139,9,0,0,0,0,9,255,9,9,9,9,9,9,9,251,9,9,5,0,0,0,93,170,255,9,9,9,9,9,255,255,9,9,9,0,0,0,9,75,255,9,9,9,9,9,9,17,63,9,0,0,0,5
I,0,0,0,0,5,0,119,139,7,0,5,10,0,0,0,0,0,1,0,0,0,0,119,97,0,0,0,0,0,53,0,0,0,14,14,14,14,14,84,128,19,0,0,0,0,0,0,24,154,14,14,49,14,84,154,139,0,19,0,0,97,0,0,73,154,14,14,148,154,154,128,171,0,19,0,97,0,0,73,0,14,154,84,141,154,141,154,148,0,0,19,0,97,0,0,0,14,154,141,14,141,141,128,23,0,24,24,0,0,0,73,24,14,141,154,84,154,150,148,128,43,0,58,0,49,73,64,64,14,119,14,141,154,141,128,134,23,24,97,24,73,0,137,0,49,14,141,14,84,14,154,150,97,58,49,0,97,97,0,176,1,154,84,148,152,141,128,97,160,0,0,0,0,97,0,0,10,14,84,49,14,145,150,60,171,97,97,97,0,24,97,0,0,14,49,154,49,148,19,171,139,53,97,49,97,97,0,34,5,14,154,14,84,128,134,23,86,19,5,0,97,49,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,165,215,0,0,0,0,25,255,255,255,255,255,255,255,255,255,200,139,0,0,0,25,25,25,255,255,255,255,255,165,165,165,165,139,0,0,25,25,25,255,239,255,165,246,255,153,165,0,0,0,0,25,25,25,25,255,255,196,255,165,165,0,0,0,0,0,0,25,25,25,25,255,255,255,235,165,0,0,0,0,0,0,0,25,25,25,255,218,248,165,165,36,0,0,0,0,0,0,0,25,25,176,255,255,165,165,255,0,0,0,0,0,0,0,0,25,25,255,255,255,181,165,0,0,0,0,0,0,0,0,0,25,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,4,6,2,0,0,255,0,0,0,0,0,0,0,0,0,0,0,8,0,255,1,255,255,0,0,0,6,0,0,0,0,1,0,0,0,255,255,251,195,255,117,0,1,0,0,0,1,1,0,0,0,255,255,149,149,169,255,0,0,0,0,7,0,2,0,8,0,239,255,255,255,149,174,31,0,0,0,0,0,0,150,255,0,255,229,248,149,149,195,255,0,0,0,0,6,0,255,255,255,255,255,255,255,149,255,255,0,0,0,0,0,0,255,255,255,255,255,255,182,149,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,149,255,255,0,0,0,0,2,4,255,255,255,255,255,255,255,155,255,255,0,0,0,8,5,2,117,255,255,255,255,205,255,255,255,255,1,0,0,0,0,0,255,255,255,165,255,149,255,255,255,255,2,0,0,0,0,8,255,255,255,185,255,255,255,149,255,121,2,0,0,0,0,0,255,255,149,255,255,255,208,149,156,255,55,0,0,0,5,0,255,255,9,255,255,255,149,149,149,209,242,0,0,0,0,2,86,255,255,255,255,219,255,149,255,255,255,0,0,0,0
I,0,0,0,25,255,206,0,0,0,0,0,0,0,0,0,0,0,0,0,25,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,24,255,255,0,0,16,0,16,0,0,0,0,0,0,0,0,25,255,255,25,25,111,255,255,255,25,255,255,0,0,0,0,255,255,255,230,25,25,255,255,255,255,255,255,0,0,0,25,255,255,165,255,255,25,255,255,255,165,255,255,165,0,0,25,255,199,255,255,199,169,255,199,199,165,165,255,255,9,0,25,255,255,242,255,165,255,255,199,199,165,165,255,255,0,25,54,255,255,255,165,176,255,255,176,165,165,255,255,0,0,25,226,255,169,255,255,255,255,165,165,165,255,255,255,0,0,25,255,221,255,220,25,255,255,221,165,169,199,255,0,0,0,25,255,255,255,255,255,255,255,255,255,221,234,10,0,0,0,255,255,255,255,244,25,54,255,176,165,255,0,0,0,0,0,255,255,230,255,25,230,255,255,255,0,0,0,0,0,0,0,25,25,25,255,255,255,255,255,0,0,0,0,0,0,0,0
I,0,0,0,7,255,215,0,0,0,0,0,0,0,0,0,0,0,0,0,90,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,209,0,0,0,0,0,0,0,0,0,0,0,0,0,8,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,25,25,255,255,255,75,75,75,255,0,0,0,0,104,255,255,225,25,32,255,255,255,255,255,165,0,0,0,25,104,255,255,255,25,53,255,255,255,255,255,255,0,0,0,25,255,254,255,165,233,255,255,165,165,165,255,255,255,0,24,118,255,255,167,165,255,255,255,255,165,165,255,255,168,0,25,25,255,255,173,165,255,246,165,173,165,165,255,255,0,0,25,255,255,230,255,255,255,255,165,165,255,255,255,0,0,0,25,255,248,255,255,255,255,255,185,185,165,255,255,0,0,0,133,255,187,255,25,255,255,192,255,255,255,255,0,0,0,0,255,255,255,255,143,188,255,255,224,255,0,0,0,0,0,0,25,199,25,25,25,176,131,255,255,0,0,0,0,0,0,0,25,25,104,255,25,255,157,11,0,0,0,0,0,0,0,0
H,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,106,154,14,14,154,0,0,0,0,0,0,0,0,154,134,18,154,14,14,139,154,0,0,0,97,0,0,0,14,154,27,14,14,154,128,160,154,167,0,0,0,0,0,14,141,154,139,14,128,0,0,3,0,0,0,0,0,0,0,14,14,154,154,154,147,171,0,0,0,0,75,0,0,0,149,14,154,153,128,129,128,128,0,0,0,1,1,0,94,0,14,14,14,145,154,154,131,0,0,0,0,0,0,0,0,14,14,14,110,14,21,0,0,0,19,0,0,19,68,97,97,14,14,3,14,97,0,0,0,0,0,0,38,0,97,0,0,154,107,147,65,0,0,0,0,0,0,0,0,0,0,0,0,14,127,139,9,0,2,7,19,0,11,0,19,58,58,0,151,14,0,148,0,19,0,19,0,13,0,0,0,88,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,0,0,0,0,25,255,0,0,0,0,0,0,0,0,0,0,0,0,0,24,255,173,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,22,0,0,0,0,0,0,0,0,0,0,0,0,10,255,255,0,0,0,0,0,0,0,0,247,0,0,0,0,25,255,255,25,25,255,255,255,255,25,255,255,0,0,0,23,255,255,255,25,25,46,255,255,255,255,255,255,208,0,0,25,25,225,255,255,25,255,255,255,255,224,255,255,224,0,7,25,255,255,165,255,25,255,255,255,165,165,165,255,255,255,25,25,255,255,185,183,25,255,220,255,255,165,255,255,255,0,25,25,255,255,223,247,255,255,165,235,224,165,255,255,215,0,25,255,255,165,165,255,255,255,229,125,165,255,255,255,0,0,25,255,255,255,255,255,255,255,207,165,165,255,255,104,0,0,25,255,255,255,255,25,25,25,255,195,252,255,255,0,0,0,255,255,255,255,182,25,25,25,185,177,255,8,0,0,0,0,255,255,255,255,25,255,61,255,255,196,0,0,0,0,0,0,255,255,89,87,25,255,255,255,255,0,0,0,0,0,0,0
B,8,0,8,0,0,0,1,1,255,0,0,0,0,0,0,0,0,8,8,0,3,0,255,232,255,9,0,0,0,8,0,0,0,8,0,8,8,131,255,255,255,255,0,0,0,0,0,0,0,0,0,2,0,255,255,149,238,149,255,0,0,0,0,0,8,3,8,255,255,255,199,245,255,149,255,9,0,0,0,0,0,0,0,255,236,255,255,255,255,199,149,255,0,0,0,0,2,0,0,255,218,255,255,255,255,149,255,255,0,0,0,0,0,8,232,255,251,255,255,255,255,255,255,255,0,0,0,0,8,0,9,255,255,255,255,255,255,245,255,255,0,0,0,0,0,0,255,255,255,255,200,255,255,255,255,255,0,0,0,0,0,9,255,255,255,255,199,255,255,255,255,124,0,0,0,0,0,9,255,238,255,255,225,255,255,255,255,3,0,0,0,0,0,216,255,222,255,255,255,255,238,255,255,0,0,0,0,0,9,255,255,255,255,255,255,255,149,255,255,9,0,0,0,0,9,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,114,255,255,255,255,109,0,0,0,0
